spellId	sourceKind	npcName	zone	faction	bossDrop	worldDrop	trainerTitle
28573	vendor	Fedryen Swiftspear	Zangarmarsh				
28575	drop		Nagrand				
28576	drop		Shadowmoon Valley				
28577	drop		Blade's Edge Mountains				
28578	drop	Kael'thas Sunstrider	Magisters' Terrace				
28579	drop	Captain Skarloc	Old Hillsbrad Foothills				
28580	discovery						
28581	discovery						
28582	discovery						
28583	discovery						
28584	discovery						
28585	discovery						
28586	discovery						
28587	discovery						
28588	discovery						
28589	discovery						
28590	discovery						
28591	discovery						
28903	trainer						
28905	trainer						
28906	vendor	Quartermaster Enuril	Shattrath City				
28907	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
28910	trainer						
28912	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
28914	trainer						
28915	vendor	Nakodu	Shattrath City				
28916	trainer						
28917	trainer						
28918	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
28924	vendor	Quartermaster Enuril	Shattrath City				
28925	trainer						
28927	vendor	Quartermaster Endarin	Shattrath City				
28933	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
28936	trainer						
28938	trainer						
28944	vendor	Quartermaster Endarin	Shattrath City				
28947	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
28948	trainer						
28950	trainer						
28953	trainer						
28955	worldDrop					true	
28957	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
29356	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29358	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29359	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29360	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29361	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29545	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29547	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29548	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29549	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29550	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29551	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29552	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29553	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29556	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29557	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29558	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29565	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29566	vendor	Eriden | Arras | Aaron Hollman	Silvermoon City | The Exodar | Shattrath City	horde | alliance | 			
29568	vendor	Eriden | Arras | Aaron Hollman	Silvermoon City | The Exodar | Shattrath City	horde | alliance | 			
29569	vendor	Eriden | Arras | Aaron Hollman	Silvermoon City | The Exodar | Shattrath City	horde | alliance | 			
29571	vendor	Eriden | Arras | Aaron Hollman	Silvermoon City | The Exodar | Shattrath City	horde | alliance | 			
29603	vendor	Krek Cragcrush | Loolruna	Shadowmoon Valley | Zangarmarsh	horde | alliance			
29605	vendor	Krek Cragcrush | Loolruna	Shadowmoon Valley | Zangarmarsh	horde | alliance			
29606	vendor	Krek Cragcrush | Loolruna	Shadowmoon Valley | Zangarmarsh	horde | alliance			
29608	vendor	Quartermaster Enuril	Shattrath City				
29610	vendor	Quartermaster Enuril	Shattrath City				
29611	vendor	Quartermaster Enuril	Shattrath City				
29613	vendor	Quartermaster Enuril	Shattrath City				
29614	vendor	Quartermaster Endarin	Shattrath City				
29615	vendor	Quartermaster Endarin	Shattrath City				
29616	vendor	Quartermaster Endarin	Shattrath City				
29617	vendor	Quartermaster Endarin	Shattrath City				
29619	drop		Auchenai Crypts				
29620	drop		The Arcatraz				
29621	drop		Shadow Labyrinth				
29622	worldDrop					true	
29628	drop		Nagrand				
29629	drop		Shadowmoon Valley				
29630	drop		Netherstorm				
29642	drop		Nagrand				
29643	drop		Blade's Edge Mountains				
29645	drop		Shadowmoon Valley				
29648	drop		Mana-Tombs				
29649	drop	High Botanist Freywinn	The Botanica				
29654	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
29656	vendor	Fedryen Swiftspear	Zangarmarsh				
29657	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29658	worldDrop					true	
29662	worldDrop					true	
29663	worldDrop					true	
29664	worldDrop					true	
29668	worldDrop					true	
29669	worldDrop					true	
29671	worldDrop					true	
29672	worldDrop					true	
29686	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
29688	vendor	Altaa | Melaris | Skreah	The Exodar | Silvermoon City | Shattrath City	alliance | horde | 			
29692	worldDrop					true	
29693	worldDrop					true	
29694	worldDrop					true	
29695	worldDrop					true	
29696	worldDrop					true	
29697	worldDrop					true	
29698	worldDrop					true	
29699	worldDrop					true	
29700	worldDrop					true	
29728	vendor	Rohok | Mari Stonehand	Hellfire Peninsula | Shadowmoon Valley	horde | alliance			
29729	drop		Netherstorm				
30303	trainer						Master Engineering Trainer
30304	trainer						Master Engineering Trainer
30305	trainer						Master Engineering Trainer
30306	trainer						Master Engineering Trainer
30307	trainer						Master Engineering Trainer
30308	trainer						Master Engineering Trainer
30309	trainer						Master Engineering Trainer
30310	trainer						Master Engineering Trainer
30311	trainer						Master Engineering Trainer
30312	trainer						Master Engineering Trainer
30313	vendor	Feera | Viggz Shinesparked | Yatheon	The Exodar | Shattrath City | Silvermoon City	alliance |  | horde			
30314	drop		Blade's Edge Mountains				
30315	worldDrop					true	
30316	vendor	Lebowski | Mixie Farshot	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
30317	worldDrop					true	
30318	vendor	Lebowski | Captured Gnome	Hellfire Peninsula | Zangarmarsh	alliance | horde			
30325	drop		Shadowmoon Valley				
30329	vendor	Daggle Ironshaper | Mixie Farshot	Shadowmoon Valley | Hellfire Peninsula	alliance | horde			
30332	drop		Netherstorm				
30334	drop	Attumen the Huntsman	Karazhan				
30337	worldDrop					true	
30341	vendor	Feera | Wind Trader Lathrai | Captured Gnome | Yatheon	The Exodar | Shattrath City | Zangarmarsh | Silvermoon City	alliance |  | horde | horde			
30344	vendor	Fedryen Swiftspear	Zangarmarsh				
30346	trainer						Master Engineering Trainer
30347	vendor	Feera | Yatheon | Wind Trader Lathrai	The Exodar | Silvermoon City | Shattrath City	alliance | horde | 			
30348	vendor	Feera | Yatheon | Wind Trader Lathrai	The Exodar | Silvermoon City | Shattrath City	alliance | horde | 			
30349	vendor						
30547	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
30548	quest		Zangarmarsh	horde			
30551	drop	Kael'thas Sunstrider	Magisters' Terrace				
30552	drop	Kael'thas Sunstrider	Magisters' Terrace				
30556	drop	Mekgineer Steamrigger	The Steamvault				
30558	trainer	Vazario Linkgrease | Nixx Sprocketspring	The Barrens | Tanaris				Goblin Engineering Trainer
30560	trainer	Vazario Linkgrease | Nixx Sprocketspring	The Barrens | Tanaris				Goblin Engineering Trainer
30563	trainer	Vazario Linkgrease | Nixx Sprocketspring	The Barrens | Tanaris				Goblin Engineering Trainer
30565	trainer	Vazario Linkgrease | Nixx Sprocketspring	The Barrens | Tanaris				Goblin Engineering Trainer
30566	trainer	Vazario Linkgrease | Nixx Sprocketspring	The Barrens | Tanaris				Goblin Engineering Trainer
30568	trainer	Tinkmaster Overspark | Oglethorpe Obnoticus	Ironforge | Stranglethorn Vale	alliance | 			Gnomish Engineering Trainer
30569	trainer	Tinkmaster Overspark | Oglethorpe Obnoticus	Ironforge | Stranglethorn Vale	alliance | 			Gnomish Engineering Trainer
30570	trainer	Tinkmaster Overspark | Oglethorpe Obnoticus	Ironforge | Stranglethorn Vale	alliance | 			Gnomish Engineering Trainer
30574	trainer	Tinkmaster Overspark | Oglethorpe Obnoticus	Ironforge | Stranglethorn Vale	alliance | 			Gnomish Engineering Trainer
30575	trainer	Tinkmaster Overspark | Oglethorpe Obnoticus	Ironforge | Stranglethorn Vale	alliance | 			Gnomish Engineering Trainer
31048	trainer						
31049	trainer						
31050	trainer						
31051	trainer						
31052	trainer						
31053	drop		Shadowmoon Valley				
31054	drop		The Steamvault				
31055	drop	Darkweaver Syth	Sethekk Halls				
31056	drop		Blade's Edge Mountains				
31057	drop		Netherstorm				
31058	worldDrop					true	
31060	worldDrop					true	
31061	worldDrop					true	
31062	vendor	Alurmi	Tanaris				
31063	vendor	Nakodu	Shattrath City				
31064	vendor	Quartermaster Enuril	Shattrath City				
31065	vendor	Quartermaster Endarin	Shattrath City				
31066	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
31067	worldDrop					true	
31068	worldDrop					true	
31070	worldDrop					true	
31071	worldDrop					true	
31072	worldDrop					true	
31076	worldDrop					true	
31077	drop		The Botanica				
31078	drop	Epoch Hunter	Old Hillsbrad Foothills				
31079	vendor	Nakodu	Shattrath City				
31080	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
31081	vendor	Alurmi	Tanaris				
31082	vendor	Almaador	Shattrath City				
31083	vendor	Fedryen Swiftspear	Zangarmarsh				
31084	worldDrop					true	
31085	worldDrop					true	
31087	worldDrop					true	
31088	drop	Kael'thas Sunstrider	Magisters' Terrace				
31089	drop	Kael'thas Sunstrider	Magisters' Terrace				
31090	worldDrop					true	
31091	worldDrop					true	
31092	drop	Kael'thas Sunstrider	Magisters' Terrace				
31094	worldDrop					true	
31095	worldDrop					true	
31096	worldDrop					true	
31097	worldDrop					true	
31098	drop	Kael'thas Sunstrider	Magisters' Terrace				
31099	worldDrop					true	
31100	worldDrop					true	
31101	vendor	Coreiel | Aldraan	Nagrand | Nagrand	horde | alliance			
31102	worldDrop					true	
31103	worldDrop					true	
31104	worldDrop					true	
31105	worldDrop					true	
31106	worldDrop					true	
31107	worldDrop					true	
31108	worldDrop					true	
31109	worldDrop					true	
31110	worldDrop					true	
31111	worldDrop					true	
31112	worldDrop					true	
31113	worldDrop					true	
31149	worldDrop					true	
31373	vendor	Gidge Spellweaver	Shattrath City				
31430	vendor	Quartermaster Enuril	Shattrath City				
31431	vendor	Quartermaster Endarin	Shattrath City				
31432	vendor	Quartermaster Enuril	Shattrath City				
31433	vendor	Quartermaster Endarin	Shattrath City				
31434	drop	Kael'thas Sunstrider	Magisters' Terrace				
31435	worldDrop					true	
31437	worldDrop					true	
31438	worldDrop					true	
31440	worldDrop					true	
31441	worldDrop					true	
31442	drop	Kael'thas Sunstrider	Magisters' Terrace				
31443	worldDrop					true	
31444	worldDrop					true	
31448	worldDrop					true	
31449	worldDrop					true	
31450	worldDrop					true	
31451	drop	Dalliah the Doomsayer	The Arcatraz				
31452	drop	Murmur	Shadow Labyrinth				
31453	drop	Thorngrin the Tender	The Botanica				
31454	drop	Warp Splinter	The Botanica				
31455	drop	Grand Warlock Nethekurse	The Shattered Halls				
31456	drop	Warlord Kalithresh	The Steamvault				
31459	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
31460	trainer	Dalinna | Hama	Hellfire Peninsula | Hellfire Peninsula	horde | alliance			
32178	trainer						
32179	trainer						
32259	trainer						
32284	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
32285	vendor	Fedryen Swiftspear	Zangarmarsh				
32454	trainer						Master Leatherworking Trainer
32455	vendor	Haferet | Zaralda | Cro Threadstrong	The Exodar | Silvermoon City | Shattrath City	alliance | horde | 			
32456	trainer						Master Leatherworking Trainer
32457	vendor	Quartermaster Endarin	Shattrath City				
32458	vendor	Quartermaster Enuril	Shattrath City				
32461	vendor	Thomas Yance	Old Hillsbrad Foothills				
32462	trainer						Master Leatherworking Trainer
32463	trainer						Master Leatherworking Trainer
32464	trainer						Master Leatherworking Trainer
32465	trainer						Master Leatherworking Trainer
32466	trainer						Master Leatherworking Trainer
32467	trainer						Master Leatherworking Trainer
32468	trainer						Master Leatherworking Trainer
32469	trainer						Master Leatherworking Trainer
32470	trainer						Master Leatherworking Trainer
32471	trainer						Master Leatherworking Trainer
32472	trainer						Master Leatherworking Trainer
32473	trainer						Master Leatherworking Trainer
32478	trainer						Master Leatherworking Trainer
32479	trainer						Master Leatherworking Trainer
32480	trainer						Master Leatherworking Trainer
32481	trainer						Master Leatherworking Trainer
32482	vendor	Zaralda | Haferet	Silvermoon City | The Exodar	horde | alliance			
32485	drop	Blackheart the Inciter	Shadow Labyrinth				
32487	drop		Old Hillsbrad Foothills				
32488	drop		Sethekk Halls				
32489	drop		The Black Morass				
32490	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
32493	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
32494	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
32495	vendor	Fedryen Swiftspear	Zangarmarsh				
32496	vendor	Fedryen Swiftspear	Zangarmarsh				
32497	vendor	Fedryen Swiftspear	Zangarmarsh				
32498	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
32499	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
32500	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
32501	vendor	Trader Narasu	Nagrand	alliance			
32502	vendor	Trader Narasu	Nagrand	alliance			
32503	vendor	Trader Narasu	Nagrand	alliance			
32655	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
32656	vendor	Aaron Hollman	Shattrath City				
32657	vendor	Rohok | Mari Stonehand	Hellfire Peninsula | Shadowmoon Valley	horde | alliance			
32664	trainer						
32665	vendor	Rungor | Vodesiin	Terokkar Forest | Hellfire Peninsula	horde | alliance			
32667	vendor	Madame Ruby	Shattrath City				
32765	vendor	Fedryen Swiftspear	Zangarmarsh				
32766	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
32801	trainer						
32807	trainer						
32808	trainer						
32809	trainer						
32814	worldDrop					true	
32866	vendor	Ythyar	Karazhan				
32867	vendor	Ythyar	Karazhan				
32868	worldDrop					true	
32869	worldDrop					true	
32870	vendor	Almaador	Shattrath City				
32871	worldDrop					true	
32872	worldDrop					true	
32873	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
32874	vendor	Alurmi	Tanaris				
33276	vendor	Landraelanis	Eversong Woods	horde			
33277	quest		Azuremyst Isle	alliance			
33278	vendor	Master Chef Mouldier	Ghostlands	horde			
33279	quest		Hellfire Peninsula				
33284	vendor	Cookie One-Eye | Sid Limbardi	Hellfire Peninsula | Hellfire Peninsula	horde | alliance			
33285	vendor	Mycah	Zangarmarsh				
33286	vendor	Innkeeper Grilka | Supply Officer Mills	Terokkar Forest | Terokkar Forest	horde | alliance			
33287	vendor	Uriku | Nula the Butcher	Nagrand | Nagrand	alliance | horde			
33288	vendor	Innkeeper Grilka | Supply Officer Mills	Terokkar Forest | Terokkar Forest	horde | alliance			
33289	vendor	Uriku | Nula the Butcher	Nagrand | Nagrand	alliance | horde			
33290	vendor	Gambarinka | Doba	Zangarmarsh | Zangarmarsh	horde | alliance			
33291	vendor	Zurai | Doba	Zangarmarsh | Zangarmarsh	horde | alliance			
33292	vendor	Juno Dufrain	Zangarmarsh				
33293	vendor	Uriku | Nula the Butcher	Nagrand | Nagrand	alliance | horde			
33294	vendor	Uriku | Nula the Butcher	Nagrand | Nagrand	alliance | horde			
33295	vendor	Rungor | Innkeeper Biribi	Terokkar Forest | Terokkar Forest	horde | alliance			
33296	vendor	Rungor | Innkeeper Biribi	Terokkar Forest | Terokkar Forest	horde | alliance			
33732	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
33733	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
33738	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
33740	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
33741	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
33990	trainer						
33991	trainer						
33992	worldDrop					true	
33993	trainer						
33994	vendor	Fedryen Swiftspear	Zangarmarsh				
33995	trainer						
33996	trainer						
33997	vendor	Alurmi	Tanaris				
33999	vendor	Almaador	Shattrath City				
34001	trainer						
34002	trainer						
34003	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
34004	trainer						
34005	drop		Shadowmoon Valley				
34006	drop		Netherstorm				
34007	drop	Kael'thas Sunstrider	Magisters' Terrace				
34008	drop	Kael'thas Sunstrider	Magisters' Terrace				
34009	vendor	Madame Ruby	Shattrath City				
34010	vendor	Almaador	Shattrath City				
34069	trainer						
34529	trainer						
34530	trainer						
34533	trainer						
34534	trainer						
34535	trainer						
34537	trainer						
34538	trainer						
34540	trainer						
34541	trainer						
34542	trainer						
34543	trainer						
34544	trainer						
34545	trainer						
34546	trainer						
34547	trainer						
34548	trainer						
34590	trainer						
34607	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
34608	vendor	Fedryen Swiftspear	Zangarmarsh				
34955	trainer						
34959	trainer						
34960	trainer						
34961	trainer						
34979	trainer						
34981	trainer						
34982	trainer						
34983	trainer	Humphry | Rohok | Grutah	Hellfire Peninsula | Hellfire Peninsula | Shadowmoon Valley	alliance | horde | horde			Master Blacksmithing Trainer
35520	drop		Sethekk Halls				
35521	drop		The Arcatraz				
35522	drop	Hydromancer Thespia	The Steamvault				
35523	drop	Mennu the Betrayer	The Slave Pens				
35524	drop	Chrono Lord Deja	The Black Morass				
35525	vendor	Quartermaster Enuril	Shattrath City				
35526	vendor	Quartermaster Enuril	Shattrath City				
35527	vendor	Quartermaster Enuril	Shattrath City				
35528	vendor	Quartermaster Endarin	Shattrath City				
35529	vendor	Quartermaster Endarin	Shattrath City				
35530	vendor	Trader Narasu	Nagrand	alliance			
35531	vendor	Quartermaster Endarin	Shattrath City				
35532	vendor	Quartermaster Enuril	Shattrath City				
35533	vendor	Quartermaster Enuril	Shattrath City				
35534	vendor	Quartermaster Enuril	Shattrath City				
35535	vendor	Quartermaster Endarin	Shattrath City				
35536	vendor	Quartermaster Endarin	Shattrath City				
35537	vendor	Quartermaster Endarin	Shattrath City				
35538	vendor	Alurmi	Tanaris				
35539	vendor	Trader Narasu	Nagrand	alliance			
35540	trainer						Master Leatherworking Trainer
35543	vendor	Almaador	Shattrath City				
35544	vendor	Provisioner Nasela | Trader Narasu	Nagrand | Nagrand	horde | alliance			
35549	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
35554	vendor	Logistics Officer Ulrike | Quartermaster Urgronn	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
35555	vendor	Fedryen Swiftspear	Zangarmarsh				
35557	vendor	Fedryen Swiftspear	Zangarmarsh				
35558	worldDrop					true	
35559	drop	Kael'thas Sunstrider	Magisters' Terrace				
35560	worldDrop					true	
35561	worldDrop					true	
35562	drop	Kael'thas Sunstrider	Magisters' Terrace				
35563	worldDrop					true	
35564	worldDrop					true	
35567	worldDrop					true	
35568	drop	Kael'thas Sunstrider	Magisters' Terrace				
35572	worldDrop					true	
35573	drop	Kael'thas Sunstrider	Magisters' Terrace				
35574	worldDrop					true	
35575	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35576	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35577	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35580	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35582	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35584	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
35585	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale	alliance | horde			Tribal Leatherworking Trainer
35587	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale	alliance | horde			Tribal Leatherworking Trainer
35588	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale	alliance | horde			Tribal Leatherworking Trainer
35589	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge	horde | alliance			Elemental Leatherworking Trainer
35590	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge	horde | alliance			Elemental Leatherworking Trainer
35591	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge	horde | alliance			Elemental Leatherworking Trainer
35750	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
35751	trainer	Hurnak Grimmord | Krugosh	Hellfire Peninsula | Hellfire Peninsula	alliance | horde			
36074	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge	horde | alliance			Elemental Leatherworking Trainer
36075	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale	alliance | horde			Tribal Leatherworking Trainer
36076	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
36077	trainer	Brumn Winterhoof | Sarah Tanner	Arathi Highlands | Searing Gorge	horde | alliance			Elemental Leatherworking Trainer
36078	trainer	Caryssia Moonhunter | Se'Jib	Feralas | Stranglethorn Vale	alliance | horde			Tribal Leatherworking Trainer
36079	trainer	Peter Galen | Thorkaf Dragoneye	Azshara | Badlands	alliance | horde			Dragonscale Leatherworking Trainer
36122	trainer						
36124	trainer						
36125	trainer						
36126	trainer						
36128	trainer						
36129	trainer						
36130	trainer						
36131	trainer						
36133	trainer						
36134	trainer						
36135	trainer						
36136	trainer						
36137	trainer						
36210	vendor	Mycah	Zangarmarsh				
36256	trainer						
36257	trainer						
36258	trainer						
36259	trainer						
36260	trainer						
36261	trainer						
36262	trainer						
36263	trainer						
36315	drop		Serpentshrine Cavern | The Eye				
36316	drop		Serpentshrine Cavern | The Eye				
36317	drop		Serpentshrine Cavern | The Eye				
36318	drop		Serpentshrine Cavern | The Eye				
36349	drop		Serpentshrine Cavern | The Eye				
36351	drop		Serpentshrine Cavern | The Eye				
36352	drop		Serpentshrine Cavern | The Eye				
36353	drop		Serpentshrine Cavern | The Eye				
36355	drop		Serpentshrine Cavern | The Eye				
36357	drop		Serpentshrine Cavern | The Eye				
36358	drop		Serpentshrine Cavern | The Eye				
36359	drop		Serpentshrine Cavern | The Eye				
36389	drop		Serpentshrine Cavern | The Eye				
36390	drop		Serpentshrine Cavern | The Eye				
36391	drop		Serpentshrine Cavern | The Eye				
36392	drop		Serpentshrine Cavern | The Eye				
36523	trainer						
36524	trainer						
36525	trainer						
36526	trainer						
36686	vendor	Andrion Darkspinner	Shattrath City				
36954	trainer	Kablamm Farflinger	Netherstorm				
36955	trainer	Smiles O'Byron	Blade's Edge Mountains				
37818	trainer						
37836	trainer						
37855	vendor	Almaador	Shattrath City				
37873	vendor	Nakodu	Shattrath City				
37882	vendor	Quartermaster Endarin	Shattrath City				
37883	vendor	Quartermaster Endarin	Shattrath City				
37884	vendor	Quartermaster Endarin	Shattrath City				
38068	trainer						
38070	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
38175	trainer						
38473	vendor	Fedryen Swiftspear	Zangarmarsh				
38475	vendor	Fedryen Swiftspear	Zangarmarsh				
38476	vendor	Fedryen Swiftspear	Zangarmarsh				
38477	vendor	Koren	Karazhan				
38478	vendor	Koren	Karazhan				
38479	vendor	Koren	Karazhan				
38503	vendor	Apprentice Darius	Deadwind Pass				
38504	vendor	Fedryen Swiftspear	Zangarmarsh				
38867	vendor	Xerintha Ravenoak | Sassa Weldwell	Blade's Edge Mountains | Blade's Edge Mountains	 | alliance			
38868	vendor	Xerintha Ravenoak | Sassa Weldwell	Blade's Edge Mountains | Blade's Edge Mountains	 | alliance			
38960	drop		Shadowmoon Valley				
38961	drop		Shadowmoon Valley				
38962	drop		Shadowmoon Valley				
39451	drop		Blade's Edge Mountains				
39452	worldDrop					true	
39455	drop		Blade's Edge Mountains				
39458	drop		Blade's Edge Mountains				
39462	worldDrop					true	
39463	worldDrop					true	
39466	drop		Blade's Edge Mountains				
39467	drop		Blade's Edge Mountains				
39470	worldDrop					true	
39471	worldDrop					true	
39636	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
39637	vendor	Fedryen Swiftspear	Zangarmarsh				
39638	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
39639	vendor	Quartermaster Jaffrey Noreliqe | Quartermaster Davian Vaclav	Nagrand | Nagrand	horde | alliance			
39705	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39706	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39710	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
